"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20070518,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070521,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070522,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070523,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070524,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070525,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070529,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070530,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070531,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070601,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070604,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070605,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070606,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070607,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070608,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070611,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070612,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070613,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070614,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070615,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070618,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070619,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070620,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070621,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070622,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070625,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070626,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070627,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070628,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070629,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070702,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070703,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070705,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070706,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070709,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070710,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070711,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070712,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070713,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070716,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070717,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070718,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070719,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070720,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070723,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070724,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070725,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070726,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070727,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070730,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070731,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070801,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070802,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070803,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070806,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070807,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070808,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070809,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070810,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070813,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070814,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070815,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070816,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070817,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070820,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070821,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070822,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070823,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070824,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070827,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070828,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070829,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070830,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070831,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070904,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070905,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070906,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070907,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070910,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070911,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070912,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070913,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070914,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070917,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070918,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070919,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070920,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070921,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070924,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070925,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070926,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070927,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20070928,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20071001,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
20071002,11,24,61,49,23,36,13,41,52,75,102,68,71,12,9,99,87,64,46,27,47,22,82,42,10,77,59,89,7,39,97,80,74,51,6,96,55,81,8,29,44,101,50,85,67,18,95,43,57,20,19,84,14,63,70,32,86,2,28,94,58,21,31,33,48,93,56,60,16,1
